BSN;Name;PLZ;Adresse;Telefon;Fax;eMail;Internet
06P08;Sancta-Maria-Schule der Hedwigschwestern;14109;Dreilindenstr. 24-26;80303261;80303265;kontakt@sancta-maria-schule.de;http://www.sancta-maria-schule.de
06P09;Caroline-von-Heydebrand-Schule;14129;Klopstockstr. 36-42;8016003;8014368;heydebrand@waldorf.net;http://www.heydebrand.waldorf.net
06P10;Private Kant-Schule (Grundschule);12165;Grunewaldstr. 44;820070900;820070909;info@kant-grundschule.de;http://www.private-kant-schulen.de
06P11;Private Kant-Schule;12169;Körnerstr. 11;79000360;79000369;info@kant-oberschule.de;http://www.kant-oberschule.de
06P12;Evangelische Schule Steglitz (Integrierte Sekundarschule);12167;Beymestr. 6-7;7916001;7916021;info@ev-schule-steglitz.de;http://www.evangelischeschulesteglitz.de
06P13;Gemeinschaftsschule nach der Pädagogik Berthold Ottos;12203;Holbeinstr. 21;8335090;84314394;sekretariat@berthold-otto-schule.de;http://www.berthold-otto-schule.de
06P15;Oberlin-Seminar;12203;Tietzenweg 130;79701440;79701441;buero@oberlin-seminar.de;http://www.oberlin-seminar.de
06P18;Bilinguale Schule Phorms Berlin Süd;14167;Harry-S.-Truman-Allee 3;91684990;91684999;berlin-sued@phorms.de;http://www.berlin-sued.phorms.de
06P20;Freie Schule Anne-Sophie Berlin;14169;Clayallee 328-334;8471463910;8471463926;info.berlin@freie-schule-anne-sophie.de;http://www.freie-schule-anne-sophie.de
06P21;Internationale Montessorischule Berlin (Grundschule);14109;Zum Heckeshorn 38;80482270;80482271;jtyson@montessori-friends.de;http://www.montessori-am-wannsee.de
06S01;Pestalozzi-Schule;14163;Hartmannsweilerweg 47;902995760;902996167;epost@pestalozzi-schule-berlin.de;http://www.pestalozzi-schule-berlin.de
06S02;Biesalski-Schule;14195;Hüttenweg 40;902996474;902998020;buero@biesalski-schule.de;http://www.biesalski-schule.de
06S03;Peter-Frankenfeld-Schule;12247;Wedellstr. 26;77206560;77206589;sekretariat@frankenfeld.schule.berlin.de;http://www.peter-frankenfeld-schule.de
06S05;J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex;12165;Rothenburgstr. 14;902992390;902992013;sekretariat@zeune-schule.de;http://www.zeune-schule.de
06Y01;Schadow-Gymnasium;14163;Beuckestr. 27-29;902995463;902996158;sekretariat@schadow-gymnasium-berlin.de;http://www.schadow-gymnasium.de
06Y02;Droste-Hülshoff-Gymnasium;14165;Schönower Str. 8;84508466;84508468;sekretariat@droste-gymnasium-berlin.de;http://www.droste-gymnasium-berlin.de
06Y03;Arndt-Gymnasium Dahlem;14195;Königin-Luise-Str. 80-84;8315052;8311002;sekretariat@arndt-gymnasium.de;http://www.arndt-gymnasium.de
06Y04;Dreilinden-Gymnasium;14109;Dreilindenstr. 49;8031087;80404350;sekretariat@dreilinden-gymnasium.de;http://www.dreilinden-gymnasium.de
06Y05;Werner-von-Siemens-Gymnasium;14129;Beskidenstr. 3;8039066;80404585;leitung@siemens-gymnasium-berlin.de;http://www.siemens-gymnasium-berlin.de
06Y06;Beethoven-Gymnasium;12249;Barbarastr. 9;76890530;76890541;Leitung@beethoven-gymnasium.eu;http://www.beethoven-gymnasium.eu
06Y07;Paulsen-Gymnasium;12163;Gritznerstr. 57;79742530;79742540;paulsengymnasium@pg-berlin.de;http://www.paulsen-gymnasium.de
06Y08;Hermann-Ehlers-Gymnasium;12169;Elisenstr. 3-4;902992353;902992363;sekretariat@hermann-ehlers-schule.de;http://www.hermann-ehlers-schule.de
06Y09;Fichtenberg-Oberschule;12165;Rothenburgstr. 18;90299 2354;90299 2304;info@fichtenberg-oberschule.net;http://fichtenberg-oberschule.net
06Y10;Lilienthal-Gymnasium;12203;Ringstr. 2-3;84415360;84415370;sekretariat@lilienthal-gymnasium-berlin.de;http://www.lilienthal-gymnasium-berlin.de
06Y11;Goethe-Gymnasium Lichterfelde;12205;Drakestr. 72-74;84416730;84416731;sekretariat@goethe-lichterfelde.schule.berlin.de;http://www.goethe-gymnasium-lichterfelde.de
06Y12;Willi-Graf-Gymnasium;12207;Ostpreußendamm 166;7729004;772057999;sekretariat@willi-graf-os.de;http://www.willi-graf-gymnasium.de
06Y13;Gymnasium Steglitz;12169;Heesestr. 15;93951937;93951939;sekretariat@gymnasiumsteglitz.de;http://www.gymnasiumsteglitz.de
07A05;Kolleg Schöneberg;10787;Nürnberger Str. 63;902774391;902776926;Sekretariat@KollegSchoeneberg.de;http://www.KollegSchoeneberg.de
07A06;Volkshochschule Tempelhof-Schöneberg;10829;Tempelhofer Weg 62;902774321;902776846;zbw-vhs.t-s@web.de;http://www.vhs-tempelhof-schoeneberg.de
07B02;Marie-Elisabeth-Lüders-Oberschule;10783;Steinmetzstr. 79;26391660;26391672;sekretariat@melo-berlin.de;http://www.melo-berlin.de
07B03;OSZ Lotis (Logistik, Touristik und Steuern);10965;Dudenstr. 35-37;78604511;78604515;sekretariat@osz-lotis.de;http://www.osz-lotis.de
07E02;Vital Kosmetikakademie GmbH;10787;Keithstr. 6;21478730;21478732;info@vital-kosmetikakademie.de;http://www.vital-kosmetikakademie.de
07E05;Hartnackschule Berlin;10777;Motzstr. 5;2102193;2154454;Hartnackschule@Hartnackschule-Berlin.de;http://www.hartnackschule-berlin.de
07E08;Ilse-Middendorf-Institut für den Erfahrbaren Atem;10777;Viktoria-Luise-Platz 9;21479530;060684662;Helge.Langguth@t-online.de;http://www.Erfahrbarer-Atem.de
07E09;arche medica-Akademie für Heilpraktiker;12159;Handjerystr. 22;8516838;8593392;schule@arche-medica.de;http://www.heilpraktiker-werden.de
07E11;Sportschule des Landessportbundes Berlin e.V.;10829;Priesterweg 4;7877240;7883217;sportschule@lsb-berlin.org;http://www.LSB-Berlin.org
07E15;Tanzakademie balance 1;12099;Colditzstr. 23;75446810;75446811;mail@balance1.de;http://www.balance1.de
07E17;GFS Akademie für Aus- und Weiterbildung;12109;Ullsteinstr. 114-142;70072250;70072249; ;http://www.gfs-fachschule.de
07E18;Heilpraktikerschule Bodammer;12161;Stubenrauchstr. 60;6946897; ;info@brigitte-bodammer.de;http://www.brigitte-bodammer.de
07E19;Shou Zhong Schule für Traditionelle Chinesische Medizin;10823;Belziger Str. 69-71;29044603;29044605;shou.zhong@t-online.de;http://www.abz-ost.de
07E20;BFT-Schule für Tourismus;10787;Kleiststr. 23-26;23629024;21473368;info@berufsschule-tourismus.de;http://www.berufsschule-tourismus.de
07E21;GFS Steuer- und Wirtschaftsfachschule GmbH;10787;Ansbacher Str. 16;23634999;2186068;steufa@gfs.eu;http://www.gfs.eu
07E24;Kosmetikschule und Vertrieb Silvia Günther;12107;Lankwitzer Str. 38;2162626;343468810;frank-peter.lieske@sg-kosmetik.de;http://www.sg-kosmetik.de
07E25;Miami Ad School Berlin;10827;Feurigstr. 54;319820000;319820019;info@miamiadschool.de;http://www.miamiadschool.de
07E26;Internationale Dance Academy Berlin;12161;Rheinstr. 45-46;8738818; ;information@ballettakademie.de;http://www.international-dance-academy-berlin.de
07E27;NextLevel Akademie;12161;Bundesallee 86;89640064;89618070;info@nextlevel-akademie.de;http://www.nextlevel-akademie.de
07E29;B & U Gestalterei Berlin GmbH;12103;Bessemerstr. 16-22;755133015;755133019; ;http://www.kreativberuf.de
07E30;Samuel-Hahnemann-Schule;12099;Colditzstr. 34-36;3233050;3249761;buero@heilpraktiker-berlin.org;http://www.Samuel-Hahnemann-Schule .de
07E32;Berlin Dance Institute;12103;Egelingzeile 6;517 35520; ;info@berlin-dance-institute.de;http://www.berlin-dance-institute.de
07G01;Spreewald-Grundschule;10781;Pallasstr. 15;902777151;902774366;Spreewald-Grundschule@gmx.de;http://www.spreewald-grundschule.de
07G02;Finow-Grundschule;10777;Welserstr. 16-22;902777175;902776875;sekretariat@finow.schule.berlin.de;http://www.finow-gs.de
07G03;Werbellinsee-Grundschule;10781;Luitpoldstr. 38;902777153;902774796;sekretariat@werbellinsee.schule.berlin.de;http://www.Werbellinsee-Grundschule.de
07G05;Havelland-Grundschule;10829;Kolonnenstr. 30 - 30a;902777155;902777060;sekretariat@havelland.schule.berlin.de;http://www.havelland-grundschule.de
07G06;Sternberg-Grundschule;10825;Mettestr. 8;902777156;902776638;Schulleitung@sternberg.schule.berlin.de;http://www.sternberg-grundschulen.de
07G07;Lindenhof-Grundschule;12105;Reglinstr. 29;902777157;902774584;sekretariat@lindenhof.schulen-ts.de;http://www.lindenhof-grundschule.de
07G10;Teltow-Grundschule;10827;Feurigstr. 57;902777160;902776420;sekretariat@teltow.schule.berlin.de;http://www.teltow-grundschule.de
07G12;Scharmützelsee-Grundschule;10779;Hohenstaufenstr. 49;902777162;902774364;sekretariat@scharmuetzelsee.schule.berlin.de;http://www.scharmuetzelseegrundschule.de
07G13;Neumark-Grundschule;10783;Steinmetzstr. 46-50;902777163;902774570;sekretariat@neumark.schule.berlin.de;http://www.neumark-grundschule.de
07G14;Löcknitz-Grundschule;10779;Berchtesgadener Str. 10-11;902777164;902774315;sekretariat@loecknitz.schule.berlin.de;http://www.loecknitz-grundschule.de
07G15;Fläming-Grundschule;12161;Illstr. 4-6;902777061;902774336;flaeming@schulen-tempelhof-schoeneberg.de;http://www.flaeming-grundschule.de
07G16;Ruppin-Grundschule;14197;Offenbacher Str. 5 A;902777907;902776906;ruppingrundschule@web.de;http://www.ruppin-grundschule.de
07G17;Stechlinsee-Grundschule;12161;Rheingaustr. 7;902777908;902774569;Stechlinsee-Grundschule.Cids@t-online.de;http://www.stechlinsee-grundschule.de
07G18;Grundschule am Barbarossaplatz;10781;Barbarossaplatz 5;902777109;902777947;07g18@07g18.schule.berlin.de;http://www.grundschuleambarbarossaplatz.de
07G19;Paul-Simmel-Grundschule;12099;Felixstr. 26-58;902772660;902772680;sekretariat@paulsimmel.schule.berlin.de;http://www.paul-simmel-grundschule.de
07G20;Maria-Montessori-Grundschule;12103;Friedrich-Wilhelm-Str. 72-74;902772661;902772226;sekretariat@mmg.schule.berlin.de;http://www.mmg-online.de
07G21;Grundschule auf dem Tempelhofer Feld;12101;Schulenburgring 7-11;902772664;902772602;sekretariat@tempelhoferfeld.schule.berlin.de;http://gs-tempelhoferfeld.de
07G22;Paul-Klee-Grundschule;12105;Konradinstr. 15-17;902772662;902772698;Sekretariat@07G22.schule.berlin.de;http://www.paul-klee-schule.de
07G23;Schätzelberg-Grundschule;12109;Wolfsburger Weg 13-19;902777462;902772726;07g23@07g23.schule.berlin.de;http://www.schaetzelberg-grundschule.de
07G24;Tempelherren-Grundschule;12101;Boelckestr. 58-60;902772665;902772616;sekretariat@tempelherren.schulen-ts.de;http://www.tempelherren-grundschule.de
07G25;Mascha-Kaléko-Grundschule;12105;Königstr. 32;902777461;902777506;sekretariat@mascha-kaleko-grundschule.de;http://www.mascha-kaleko-grundschule.de
07G26;Grundschule im Taunusviertel;12309;Wiesbadener Str. 20;902778151;902778152;sekretariat@taunusviertel.schule.berlin.de;http://www.grundschule-im-taunusviertel.de
07G27;Rudolf-Hildebrand-Grundschule;12107;Friedenstr. 23-25;902777456;902777457;sekretariat@rhg.schule.berlin.de;https://rhg.schule/
07G28;Kiepert-Grundschule;12277;Prechtlstr. 21-23;902774097;902774101;schulleitung@kiepert.schule.berlin.de;http://www.kiepertgrundschule.de
07G29;Käthe-Kollwitz-Grundschule;12307;Mellener Str. 38-42;902778241;902778242;sekretariat@kollwitz-gs.schule.berlin.de;http://www.kkgs-berlin.de
07G30;Annedore-Leber-Grundschule;12305;Halker Zeile 137-149;902778243;902778223;Schulleitung@algs.schule.berlin.de;http://www.algs.de
07G31;Carl-Sonnenschein-Grundschule;12109;Am Hellespont 4-6;902772670;902772760;07g31@07g31.schule.berlin.de;http://www.carl-sonnenschein-gs.de
07G32;Bruno-H.-Bürgel-Grundschule;12305;Rackebüller Weg 70;902778250;902778251;sekretariat@bhb.schule.berlin.de;http://www.bruno-h-buergel-grundschule.de
07G34;Marienfelder Schule (Grundschule);12279;Erbendorfer Weg 13;902774104;902774105;sekretariat@marienfelder.schulen-ts.de;http://www.marienfelder-gs.de
07G35;Nahariya-Grundschule;12309;Nahariyastr. 13-17;902778256;902778257;sekretariat@nahariya.schule.berlin.de;http://www.nahariyaschule.de
07G36;Grundschule am Dielingsgrund;12305;Dielingsgrund 35;902778222;902778252;sekretariat@dielingsgrund.schulen-ts.de;http://www.dielingsgrund.com
07G37;Ikarus-Grundschule;12107;Körtingstr. 45;902777459;902777463;07g37@07g37.schule.berlin.de;http://www.ikarus-grundschule.de
07K01;Sophie-Scholl-Schule;10781;Elßholzstr. 34-37;902777171;902774465;kontakt@sophie-scholl-schule.eu;http://sophie-scholl-schule.eu
07K02;Carl-Zeiss-Schule;12305;Barnetstr. 12-14;902778206;902778209;sekretariat@carl-zeiss-oberschule.de;http://www.carl-zeiss-oberschule.de
07K03;Gustav-Heinemann-Oberschule;12279;Waldsassener Str. 62;902774132;902774133;Sekretariat@ghoberlin.de;http://gho.berlin
07K04;Theodor-Haubach-Schule;12305;Grimmstr. 9-11;902778245;902778239;sekretariat@ths-berlin.de;http://www.ths-berlin.de
07K05;Solling-Schule;12277;Alt-Marienfelde 52;902777453;902777455;sekretariat@solling-schule.de;http://www.solling-schule.de
07K06;Georg-von-Giesche-Schule;10779;Hohenstaufenstr. 47-48;902777169;902778956;kontakt@georg-von-giesche-schule.de;http://www.georg-von-giesche-schule.de
07K07;Johanna-Eck-Schule (Integrierte Sekundarschule);12105;Ringstr. 103-106;902772676;902772681;sekretariat@johanna-eck-schule.de;http://www.johanna-eck-schule.de
07K09;Gustav-Langenscheidt-Schule;10823;Belziger Str. 43-51;902777165;902774340;schulleitung@langenscheidt.schule.berlin.de;http://www.gustav-langenscheidt-schule.de
07K10;Friedrich-Bergius-Schule;12159;Perelsplatz 6-9;902777910;902777839;Sekretariat@fbs-schule.de;http://www.Friedrich-Bergius-Schule.de
07K11;Hugo-Gaudig-Schule;12101;Boelckestr. 58-60;902772666;902772239;Jasmin.dohrmann@hugo-gaudig-schule.de;http://www.hugo-gaudig-schule.de
07K12;Friedenauer Gemeinschaftsschule;12157;Rubensstr. 63;902777904;902774339;07K12@07K12.schule.berlin.de;http://www.friedenauer-gemeinschaftsschule.de
07K13;Schule am Berlinickeplatz (Integrierte Sekundarschule);12103;Alt-Tempelhof 53-57;902772641;902772644;schule07k13@gmx.de;http://schuleberlinickeplatz.blogspot.de
07P01;Katholische Schule Sankt Franziskus (Integrierte Sekundarschule);10781;Hohenstaufenstr. 1-2;91429480;914294829;sekretariat@kssf.schulerzbistum.de;http://www.kssf-berlin.de
07P02;Pestalozzi-Fröbel-Haus;10781;Karl-Schrader-Str. 7-8;21730242;21730188;schulleitung@pfh-berlin.de;http://www.pfh-berlin.de
07P03;Lette-Verein Stiftung des öffentlichen Rechts;10777;Viktoria-Luise-Platz 6;21994111;21994241;sekretariat@lette-verein.de;http://www.letteverein.berlin
07P04;Katholische Schule Sankt Alfons (Grundschule);12249;Tennstedter Str. 1;7111075;71581539;Alfons-Schule@gmx.net;http://www.kssa.de
07P05;Freie Schule in Berlin (Grundschule);12105;Viktoriastr. 13;7520771; ;freieSchuleinBerlin@t-online.de;http://www.freie-schule-in-berlin.de
07P06;Katholische Schule Sankt Hildegard;12277;Malteserstr. 171 A;75512170;755121720;sekretariat@kssh-berlin.de;http://www.kssh-berlin.de
07P07;BFT Berufsschule für Tourismus;10787;Kleiststr. 23-26;23629024;21473368;info@berufsschule-tourismus.de;http://www.berufsschule-tourismus.de
07P10;Campus Berufsbildung e.V.;10829;Geneststr. 5;7551210011;755121001;abfs@campus-bb.de;http://www.campus-berlin.de
07P11;Privates Europa-Gymnasium Berlin;10827;Hauptstr. 27;74073717; ;info@europa-gymnasium.eu;http://www.europa-gymnasium.eu
07P12;SPI Fachschule für Sozialpädagogik;10829;Priesterweg 4;25937390;259373950;fachschulen@stiftung-spi.de;http://www.spi-fachschulen.de
07P13;Deutsch Skandinavische Gemeinschaftsschule;12105;Machonstr. 54;760061230;760061239;info@dsg-schule.de;http://www.dsg-schule.de
07P15;DAA - Deutsche Angestellten-Akademie GmbH;12099;Ordensmeisterstr. 15;78902341;78902444;info.berlin@daa.de;http://www.daa-berlin.de
07P16;Vivantes Berufsfachschule für Altenpflege;12099;Colditzstr. 34;923585420;923585449;bildungsinstitut.berlin@johanniter.de;http://www.bildungsinstitut-berlin.de
07P17;Humanistische Fachschule für Sozialpädagogik;12109;Ullsteinstr. 130;27576786; ;info@hufaso.de;http://hufaso.de
07P18;Johannes-Schule Berlin;10829;Monumentenstr.13 A;70094110;700941117;verwaltung@johannes-schule-berlin.de;http://www.johannes-schule-berlin.de
07P19;Freie Schule Schöneberg (Grundschule);10827;Hauptstr. 27;89009600; ;info@freie-schule-schoeneberg.de;http://www.freie-schule-schoeneberg.de
07P20;Rudolf Steiner Bildungszentrum gGmbH;10829;Monumentenstr. 13 B;684028630;684028677; ; 
07P21;BBA-Akademie für Immobilienwirtschaft e.V.;12159;Hauptstraße 78/79;2308550;23085520;kontakt@bba-campus.de;http://www.bba-campus.de
07S01;Prignitz-Schule;12157;Pöppelmannstr. 2;902776932;902774538;07s01@07s01.schule.berlin.de; 
07S03;Steinwald-Schule;12277;Hanielweg 7-9;902774139;902774140;schulleitung@steinwald.schule.berlin.de;http://www.steinwald-schule-berlin.de
07S04;Marianne-Cohn-Schule;12099;Holzmannstr. 7;902772555;902772558;sekretariat@cohn.schulen-ts.de;http://www.marianne-cohn-schule.de
07Y01;Robert-Blum-Gymnasium;10829;Kolonnenstr. 21;9027777172;9027777823;sekretariat@robert-blum-schule.de;http://www.robert-blum-schule.de
07Y02;Rückert-Gymnasium;10825;Mettestr. 8;902777173;902774351;schulleitung@rueckert-gymnasium-berlin.de;http://www.rueckert-gymnasium.berlin
07Y03;Rheingau-Gymnasium;12161;Schwalbacher Str. 3-4;902777920;902774365;sekretariat@rheingau-gymnasium.de;http://www.rheingau-gymnasium.de
07Y04;Paul-Natorp-Gymnasium;12161;Goßlerstr. 13-15;902777921;902777141;sekretariat@natorp-gymnasium.de;http://www.natorp.de
07Y05;Luise-Henriette-Gymnasium;12105;Kurfürstenstr. 53-54;902772678;902772737;sekretariat@l-h-g.de;http://www.luise-henriette-berlin.de
07Y06;Askanisches Gymnasium;12103;Kaiserin-Augusta-Str. 19/20;902772679;902772695;sekretariat@askanisches-gymnasium.de;http://www.askanisches-gymnasium.de
07Y07;Eckener-Gymnasium;12105;Kaiserstr. 17-21;902777448;902777450;info@eckener-gymnasium.de;http://www.eckener-gymnasium.de
07Y08;Ulrich-von-Hutten-Gymnasium;12307;Rehagener Str. 35-37;902778244;902778240;uvh@uvh-online.de;http://www.uvh-online.de
07Y09;Georg-Büchner-Gymnasium;12305;Lichtenrader Damm 224;902778208;902778261;sekretariat@gbgonline.de;http://www.gbgonline.de
08B01;Annedore-Leber-Oberschule;12359;Paster-Behrens-Str. 88;66588361;66588363;sekr.br@aloberlin.de;http://www.aloberlin.de
08B02;Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie);12351;Rudower Str. 184;6606890;66068960;verwaltung@osz-lise-meitner.eu;http://osz-lise-meitner.eu
08B04;OSZ Informations- und Medizintechnik;12359;Haarlemer Str. 23-27;225027800;225027809;dahms@oszimt.de;http://www.oszimt.de
08B05;Carl-Legien-Schule;12049;Leinestr. 37-45;8146540;81465454;sekretariat@carl-legien-schule.de;http://www.Carl-Legien-Schule.de
08E02;BSI Private Sprachenschule;10967;Kottbusser Damm 79;6936001;6916070; ;http://www.bsiberlin.de
08G01;Rixdorfer Schule (Grundschule);12043;Donaustr. 120;6139260;61303913;berlin.08G01@t-online.de;http://www.die-rixdorfer.de
08G02;Theodor-Storm-Schule (Grundschule);12043;Hobrechtstr. 76;60690180;61303320;sekretariat@theodor-storm.schuel.berlin.de;http://www.Theodor-Storm-Grundschule.de
08G03;Hans-Fallada-Schule (Grundschule);12059;Harzer Str. 73;632250670;68894345;hans-fallada-schule@gmx.de;http://www.hans-fallada-schule.de
08G05;Elbe-Schule (Grundschule);12045;Elbestr. 11;632250880;68237067;berlin-08g05@versanet.de;http://www.elbeschule.de
08G06;Karl-Weise-Schule (Grundschule);12049;Weisestr. 20;634130280;6271442;08G06@08G06.schule.berlin.de;http://karl-weise-schule.de
08G07;Hermann-Boddin-Schule (Grundschule);12053;Boddinstr. 55;68874410;68874421;berlin.08g07@t-online.de;http://www.boddin-schule.de
08G08;Karlsgarten-Schule (Grundschule);12049;Karlsgartenstr. 7;62791420;62791442;berlin.08G08@versanet.de;http://www.karlsgarten.de
08G09;Regenbogen-Schule (Grundschule);12053;Morusstr. 32;6898030;6820067;schulleitung@regenbogen.schule.berlin.de;http://www.regenbogen-grundschule.de
08G11;Schliemann-Grundschule;12355;Groß-Ziethener Chaussee 81;6636053;6632321;sekretariat@schliemann-grundschule.de;http://www.schliemann-grundschule.de
08G12;Peter-Petersen-Schule (Grundschule);12053;Jonasstr. 15;6322506821;56824824;info@pps-berlin.de;http://www.pps-berlin.de
08G13;Bruno-Taut-Schule (Grundschule);12359;Bruno-Taut-Ring 9C;60972490;60972496;Berlin_08G13@versanet.de;http://www.bruno-taut.de
08G14;Konrad-Agahd-Schule (Grundschule);12053;Thomasstr. 39;632250680;68237212;schulleitung@schule.agahd.berlin.de;http://www.agahd.de
08G15;Hermann-Sander-Schule (Grundschule);12051;Mariendorfer Weg 69;290276350;290276370;info@hermann-sander-schule.de;http://www.hermann-sander-schule.de
08G16;Hugo-Heimann-Schule (Grundschule);12353;Hugo-Heimann-Str. 20;6679230;66792399;sekretariat@hugoheimann.schule.berlin.de;http://www.hugoheimannschule.de
08G17;Richard-Schule (Grundschule);12055;Richardplatz 14;290283100;290283109;08G17@o8G17.schule.berlin.de;http://www.richard-grundschule.de
08G18;Eduard-Mörike-Schule (Grundschule);12059;Stuttgarter Str. 35-39;680856890;68895622;eduard-moerike@freenet.de;http://ems-neukoelln.de
08G19;Herman-Nohl-Schule (Grundschule);12347;Hannemannstr. 68;62008330;62008344;sekretariat@nohl-schule.de;http://www.herman-nohl.de
08G20;Sonnen-Schule (Grundschule);12057;Dammweg 228;68975090;689750999;sekretariat@sonnen.schule.berlin.de; 
08G21;Silberstein-Schule (Grundschule);12051;Silbersteinstr. 42;62008922;62845765;info@silberstein-schule.de;http://www.silberstein-schule.de
08G22;Schule am Regenweiher (Grundschule);12351;Johannisthaler Chaussee 328;6044012;66708150;info@Grundschule-am-Regenweiher.de;http://www.Grundschule-am-Regenweiher.de
08G23;Zürich-Schule (Grundschule);12347;Wederstr. 49;60902970;62843958;Sekretariat@zuerich.schule.berlin.de;http://www.zuerich-schule-berlin.de
08G24;Schule am Teltowkanal (Grundschule);12347;Rungiusstr. 46;627397990;6255079;08G24@08G24.schule.berlin.de;http://www.schule-am-teltowkanal.de
08G25;Michael-Ende-Schule (Grundschule);12355;Neuhofer Str. 41;74075580;6691810;sekretariat@michael-ende.schule.berlin.de;http://www.michael-ende-schule-berlin.de
08G26;Christoph-Ruden-Schule (Grundschule);12349;An den Achterhöfen 13;7421014;74377997;sekretariat@08G26.schule.berlin.de;http://www.christoph-ruden-schule.de
08G27;Oskar-Heinroth-Schule (Grundschule);12359;Rohrdommelweg 1;6021042;6661822;08G27@08G27.schule.berlin.de;http://oskar-heinroth-schule.de
08G28;Matthias-Claudius-Schule (Grundschule);12355;Köpenicker Str. 148;60972130;6691866;post@mcgs.berlin;http://www.mcgs.berlin
08G29;Wetzlar-Schule (Grundschule);12351;Tischlerzeile 34;6051007;66708035;Berlin.08G29@t-online.de;http://www.wetzlar-schule.de
08G30;Schule am Sandsteinweg (Grundschule);12349;Hornblendeweg 2;762860;7628622;sekretariat@sams.schule.berlin.de;http://www.sams.gs
08G31;Janusz-Korczak-Schule (Grundschule);12353;Wildhüterweg 5;67066630;6042068;sekretariat@jkgs.schule.berlin.de;http://jkgs-berlin.de
08G33;Schule am Fliederbusch (Grundschule);12357;Kornradenstr. 2;60972260;60972269;sekretariat@fliederbusch.schule.berlin.de;http://www.schule-am-fliederbusch.de
08G34;Lisa-Tetzner-Schule (Grundschule);12353;Hasenhegerweg 12;660688701;660688814;berlin.08g34@t-online.de;http://www.lisa-tetzner.de
08G35;Schule in der Köllnischen Heide (Grundschule);12057;Hänselstr. 6;68296013;68597355;grundheide@t-online.de; 
08G36;Löwenzahn-Schule (Grundschule);12055;Drorystr. 3;68390500;683905014;sekretariat@loewenzahn.schule.berlin.de;http://www.loewenzahn-schule.de
08G37;Rose-Oehmichen-Schule (Grundschule);12355;Lieselotte-Berger-Str. 65;6698810;66988129;sekretariat@08g37.schule.berlin.de;http://www.rose-oehmichen-schule-berlin.de
08K01;Walter-Gropius-Schule (Gemeinschaftsschule);12351;Fritz-Erler-Allee 86;6009080;60090838;Gemeinschaftsschule@walter-gropius-schule-berlin.de;http://www.walter-gropius-schule-berlin.de
08K02;Hermann-von-Helmholtz-Schule;12353;Wutzkyallee 68;6097170;60971738;info@hvhschule.de;http://www.hvhschule.de
08K03;Otto-Hahn-Schule;12359;Buschkrugallee 63;62739790;627397955;sekretariat@ohs.berlin;http://ohs.berlin
08K04;Heinrich-Mann-Schule;12353;Gerlinger Str. 22;742080;74208231;08K04@08K04.schule.berlin.de;http://www.heinrichmannschule.de/
08K05;Clay-Schule;12355;Bildhauerweg 9;660040;66004200;sekretariat@clay-schule.de;http://www.clay-schule.de
08K06;Fritz-Karsen-Schule (Gemeinschaftsschule);12359;Onkel-Bräsig-Str. 76-78;6090010;60900115;sekretariat@fritz-karsen.de;http://www.fritz-karsen.de
08K08;Gemeinschaftsschule auf dem Campus Rütli;12045;Rütlistr. 41;600347620;61309896;schulleitung@campusruetli.de;http://www.campusruetli.de
08K09;Röntgen-Schule;12435;Wildenbruchstr. 53;29027640;290276444;berlin.08K09@versanet.de;http://www.roentgen-sekundarschule.de
08K10;Zuckmayer-Schule;12053;Kopfstr. 55;6887475;68081344;08K10@08K10.schule.berlin.de;http://www.zuckmayer-schule.de
08K11;Alfred-Nobel-Schule;12347;Britzer Damm 164;6064032;60081498;alfred-nobel-schule@t-online.de;http://www.alfred-nobel-schule.de
08K12;Kepler-Schule;12057;Zwillingestr. 21-29;221994400;68598008;08K12@08K12.schule.berlin.de; 
08K13;Gemeinschaftsschule Campus Efeuweg;12357;Efeuweg 34;6669040;66690427;verwaltung@campus-efeuweg.de;http://www.gemeinschaftsschule.campus-efeuweg.de
08P01;Johann-Georg-Elser-Schule (Grundschule);12049;Mahlower Str. 23-24;60975622;60975695;neuzeitlich-christlich@t-online.de;http://www.nc-init.de
08P02;Katholische Schule Sankt Marien (Grundschule);12353;Hugo-Heimann-Str. 2;6052032;66707578;Sekretariat@kssm-gs.schulerzbistum.de;http://www.marien-grundschule.de/
08P03;Evangelische Schule Neukölln (Integrierte Sekundarschule);12053;Mainzer Str. 47;6242027;6242028;buero@evangelische-schule-neukoelln.de;http://www.evangelische-schule-neukoelln.de
08P04;Katholische Schule Sankt Marien;12043;Donaustr. 58;39881620;398816230;sekretariat@marienschule-berlin.de;http://www.marienschule-berlin.de
08P08;Cenfila gGmbH;12057;Karl-Marx-Str. 255;667767970;667767979;info@acenta-berlin.de;http://www.acenta-berlin.de
08P09;MeineSchuleBerlin (Gemeinschaftsschule);12051;Delbrückstr. 18;015253654559;88677659;meineschuleberlin@gmx.de;http://www.MeineSchuleBerlin.org
08P10;Akademie Seehof GmbH - Private Berufsfachschule für Altenpflege;12045;Elbestr. 28-29;804091050;8040910518;info-berlin@akademie-seehof.de;http://www.akademie-seehof.de
08P13;b-trend-setting gUG (haftungsbeschränkt) media & more;12055;Lahnstr. 19;85610401; ;info@b-trend-setting.de;http://www.b-trend-setting.de
